TERM_CODE	TERM_DESCRIPTION	SCHOOL_NAME	DEPARTMENT	SUBJECT_ID	SUBJECT_TITLE	INSTRUCTOR_NAME	MATERIAL_TITLE	MATERIAL_AUTHOR_NAME	MATERIAL_ISBN	MATERIAL_PUBLISHER	MATERIAL_YEAR
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Politics in hard times : comparative responses to international economic crises / Peter Gourevitch.	Gourevitch, Peter Alexis.	0801419735 (alk. paper)	Ithaca : Cornell University Press, 1986.	1986
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Protectionism / Jagdish Bhagwati.	Bhagwati, Jagdish N., 1934-	0262022826 :	Cambridge, Mass. : MIT Press, c1988.	1988
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	How we compete : what companies around the world are doing to make it in today's global economy / Su	Berger, Suzanne.	0385513593	New York : Currency Doubleday, 2006.	2006
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Global Taiwan : building competitive strengths in a new international economy / Suzanne Berger and R		0765616165 (hardcover : alk. paper)	Armonk, N.Y. : M.E. Sharpe, c2005.	2005
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Locating global advantage : industry dynamics in the international economy / edited by Martin Kenney		0804747571 (cloth : alk. paper)	Stanford, Calif. : Stanford University Press, 2004.	2004
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	The East Asian miracle : economic growth and public policy.		0195209931	New York, N.Y. : Oxford University Press, c1993.	1993
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Rethinking the East Asia miracle / Joseph E. Stiglitz and Shahid Yusuf, editors.		0195216008 (pbk.)	Washington, D.C. : World Bank ; New York : Oxford University Press, c2001.	2001
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Has globalization gone too far? / Dani Rodrik.	Rodrik, Dani.	0881322415	Washington, D.C. : Institute of International Economics, 1997.	1997
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Globalization, poverty and inequality : between a rock and a hard place / Raphael Kaplinsky.	Kaplinsky, Raphael.	0745635539 (hbk.)	Cambridge, UK ; Malden, MA : Polity, 2005.	2005
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Global capital, political institutions, and policy change in developed welfare states / Duane Swank.	Swank, Duane.	0521806682	Camgridge ; New York : Cambridge University Press, 2002.	2002
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.195	Globalization	Berger, Suzanne	Growing public : social spending and economic growth since the eighteenth century / Peter H. Lindert	Lindert, Peter H.	0521821746	Cambridge, UK ; New York : Cambridge, 2004.	2004
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.199	Working in a Global Economy	Sferza, Serenella	The world is flat : a brief history of the twenty-first century / Thomas L. Friedman.	Friedman, Thomas L.	0374292795 (hardcover : alk. paper)	New York : Farrar, Straus and Giroux, 2006.	2006
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.199	Working in a Global Economy	Sferza, Serenella	The mystery of capital : why capitalism triumphs in the West and fails everywhere else / Hernando de	Soto, Hernando de, 1941-	0465016146 (alk. paper)	New York : Basic Books, c2000.	2000
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.199	Working in a Global Economy	Sferza, Serenella	The travels of a t-shirt in the global economy : an economist examines the markets, power and politi	Rivoli, Pietra.	0471648493 (cloth)	Hoboken, N.J. : John Wiley & Sons, c2005.	2005
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.20	Intro: Amer Political Process	Lenz, Gabriel	Congress : the electoral connection / David R. Mayhew.	Mayhew, David R.	0300017774 :	New Haven : Yale University Press, 1974.	1974
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.20	Intro: Amer Political Process	Lenz, Gabriel	Divided by color : racial politics and democratic ideals / Donald R. Kinder and Lynn M. Sanders.	Kinder, Donald R.	0226435733 (alk. paper)	Chicago : University of Chicago Press, 1996.	1996
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.20	Intro: Amer Political Process	Lenz, Gabriel	Culture war? : the myth of a polarized America / Morris P. Fiorina ; with Samuel J. Abrams and Jerem	Fiorina, Morris P.	0321366069 (pbk. : alk. paper)	New York : Pearson Education, c2006.	2006
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.20	Intro: Amer Political Process	Lenz, Gabriel	Revolving gridlock : politics and policy from Jimmy Carter to George W. Bush / David W. Brady, Craig	Brady, David W.	0813343208 (alk. paper)	Boulder, Colo. : Westview Press, c2006.	2006
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.20	Intro: Amer Political Process	Lenz, Gabriel	Unequal democracy : the political economy of the new gilded age / Larry M. Bartels.	Bartels, Larry M., 1956-	9780691136639 (hardcover : alk. paper)	New York : Russell Sage Foundation ; Princeton : Princeton University Press, c2008.	2008
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.200	Grad Sem in American Politics	Campbell, Andrea	Partisan hearts and minds : political parties and the social identities of voters / Donald Green, Br	Green, Donald P., 1961-	0300092156	New Haven : Yale University Press, c2002.	2002
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.200	Grad Sem in American Politics	Campbell, Andrea	The nature and origins of mass opinion / John R. Zaller.	Zaller, John, 1949-	0521404495 (hc)	Cambridge [England] ; New York, NY, USA : Cambridge University Press, 1992.	1992
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.200	Grad Sem in American Politics	Campbell, Andrea	Mobilization, participation, and democracy in America / Steven J. Rosenstone, John Mark Hansen.	Rosenstone, Steven J.	0024036609	New York : Macmillan Pub. Co ; Toronto : Maxwell Macmillan Canada ; New York : Maxwell Macmillan Int	1993
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.200	Grad Sem in American Politics	Campbell, Andrea	The rational public : fifty years of trends in Americans' policy preferences / Benjamin I. Page and	Page, Benjamin I.	0226644774 (cloth : alk. paper)	Chicago : University of Chicago Press, 1992.	1992
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.251	Congress & American Pol System	Stewart, Charles	Congress : the electoral connection / David R. Mayhew.	Mayhew, David R.	0300017774 :	New Haven : Yale University Press, 1974.	1974
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.251	Congress & American Pol System	Stewart, Charles	Congress reconsidered / edited by Lawrence C. Dodd, Bruce I. Oppenheimer.		1568028598 (pbk. : alk. paper)	Washington, D.C. : CQ Press, c2005.	2005
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.40	American Foreign Policy	Ben-Josef-Hirsch, M.	American foreign relations : a history / Thomas G. Paterson, J. Garry Clifford, Kenneth J. Hagan.	Paterson, Thomas G., 1941-	0669351555 (v. 1)	Lexington, Mass. : D.C. Heath, c1995.	1995
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.40	American Foreign Policy	Ben-Josef-Hirsch, M.	American foreign policy : a history / Thomas G. Paterson, J. Garry Clifford, Kenneth J. Hagan.	Paterson, Thomas G., 1941-	0669246786	Lexington, Mass. : D.C. Heath, 1990-	1991
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.40	American Foreign Policy	Ben-Josef-Hirsch, M.	American foreign policy : theoretical essays / G. John Ikenberry, editor.		032115973X (alk. paper)	New York : Georgetown University, c2005.	2005
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.405	Politics&Conflicts:Middle East	Choucri, Nazli	Politics and change in the Middle East : sources of conflict and accommodation / Roy R. Andersen, Ro	Andersen, Roy.	0131753770 (pbk.)	Upper Saddle River, N.J. : Pearson Pentice Hall, c2007.	2007
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.405	Politics&Conflicts:Middle East	Choucri, Nazli	State, power and politics in the making of the modern Middle East / Roger Owen.	Owen, Roger, 1935-	0415297133 (hardback)	London ; New York : Routledge, 2004.	2004
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.405	Politics&Conflicts:Middle East	Choucri, Nazli	Palestine and the Arab-Israeli conflict / Charles D. Smith.	Smith, Charles D., 1936-	9780312437367 (pbk.)	Boston : Bedford/St. Martin's, c2007.	2007
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.422	International Political Econ	Choucri, Nazli	Structure and change in economic history / Douglass C. North.	North, Douglass Cecil.	0393014789	New York : Norton, c1981.	1981
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.422	International Political Econ	Choucri, Nazli	Economic analysis of property rights / Yoram Barzel.	Barzel, Yoram.	0521364094	New York : Cambridge University Press, 1997.	1997
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.422	International Political Econ	Choucri, Nazli	Global political economy : understanding the international economic order / Robert Gilpin with the a	Gilpin, Robert.	0691086761 (alk. paper)	Princeton, N.J. : Princeton University Press, c2001.	2001
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.422	International Political Econ	Choucri, Nazli	Global accord : environmental challenges and international responses / edited by Nazli Choucri.		0262032007	Cambridge, Mass. : MIT Press, c1993.	1993
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.422	International Political Econ	Choucri, Nazli	International political economy : perspectives on global power and wealth / [edited by] Jeffry A. Fr		0312189699	Boston : Bedford/St. Martin's, c2000.	2000
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.422	International Political Econ	Choucri, Nazli	Perspectives on positive political economy / edited by James E. Alt, Kenneth A. Shepsle.		0521392217 (hardback)	Cambridge [England] ; New York : Cambridge University Press, 1990.	1990
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.50	Intro to Comparative Politics	Lawson, Chappell	How democratic is the American Constitution? / Robert A. Dahl.	Dahl, Robert Alan, 1915-	0300095244 (pbk.)	New Haven, Conn. ; London : Yale University Press 2003.	2003
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.50	Intro to Comparative Politics	Lawson, Chappell	Making democracy work : civic traditions in modern Italy / Robert D. Putnam with Robert Leonardi and	Putnam, Robert D.	0691078890 :	Princeton, N.J. : Princeton University Press, c1993.	1993
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	In the name of identity : violence and the need to belong / Amin Maalouf ; translated from the Frenc	Maalouf, Amin.	1559705930 (alk. paper)	New York : Arcade Pub., 2001.	2001
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	A democratic South Africa? : constitutional engineering in a divided society / Donald L. Horowitz.	Horowitz, Donald L.	0520073428 (alk. paper)	Berkeley : University of California Press, c1991.	1991
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	States and power in Africa : comparative lessons in authority and control / Jeffrey Herbst.	Herbst, Jeffrey Ira.	0691010277 (cloth : alk. paper)	Princeton, N.J. : Princeton University Press, c2000.	2000
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	Hegemony and culture : politics and religious change among the Yoruba / David D. Laitin.	Laitin, David D.	0226467899	Chicago : University of Chicago Press, c1986.	1986
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	Democracy in divided societies : electoral engineering for conflict management / Benjamin Reilly.	Reilly, Ben.	0521793238 (hardback)	Cambridge, UK ; New York : Cambridge University Press, 2001.	2001
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	Ethnic groups in conflict / Donald L. Horowitz.	Horowitz, Donald L.	0520227069	Berkeley, Calif. : London : University of California Press, c2000.	2000
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	Nations and nationalism / Ernest Gellner.	Gellner, Ernest.	0631129928 (cased) :	Oxford : Blackwell, 1983.	1983
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	From voting to violence : democratization and nationalist conflict / Jack Snyder.	Snyder, Jack L.	0393048810	New York : Norton, c2000.	2000
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.504	Ethnic Politics I	Petersen, Roger and Melissa Nobles	Overcoming apartheid : can truth reconcile a divided nation? / James L. Gibson.	Gibson, James L., 1951-	0871543125	New York : Russell Sage Foundation, c2004.	2004
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	"Rich nation, strong Army" : national security and the technological transformation of Japan / Richa	Samuels, Richard J.	0801427053 (alk. paper)	Ithaca : Cornell University Press, 1994.	1994
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	Technology, policy, and economic performance : lessons from Japan / Christopher Freeman.	Freeman, Christopher.	0861879287 :	London ; New York : Pinter Publishers, 1987.	1987
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	Portraits of the Japanese workplace : labor movements, workers, and managers / Kumazawa Makoto ; tra	Kumazawa, Makoto, 1938-	0813317096 (hc : alk. paper)	Boulder, Colo. : Westview Press, 1996.	1996
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	Contemporary Japan / Duncan McCargo.	McCargo, Duncan.	0333961919 (cloth)	Houndmills, Basingstoke ; New York : Palgrave Macmillan, 2004.	2004
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	The logic of Japanese politics : leaders, institutions, and the limits of change / Gerald L. Curtis.	Curtis, Gerald L.	0231108427 (cloth : alk. paper)	New York : Columbia University Press, c1999.	1999
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	The state of civil society in Japan / edited by Frank J. Schwartz, Susan J. Pharr.		0521827302 (hardback)	Cambridge ; New York : Cambridge University Press, 2003.	2003
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	In the realm of a dying emperor / Norma Field.	Field, Norma, 1947-	0679405046 :	New York : Pantheon Books, c1991.	1991
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	Mirror of modernity : invented traditions of modern Japan / edited by Stephen Vlastos.		0520206215 (alk. paper)	Berkeley, Calif. : University of California Press, c1998.	1998
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	Japan remodeled : how government and industry are reforming Japanese capitalism / Steven K. Vogel.	Vogel, Steven Kent.	0801444497 (cloth : alk. paper)	Ithaca : Cornell University Press, 2006.	2006
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.541	Japanese Politics	Samuels, Richard	On track with the Japanese : a case-by-case approach to building successful relationships / Patricia	Gercik, Patricia, 1944-	4770016026 :	New York : Kodansha International, 1992.	1992
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.547	The Rise of China	Steinfeld, Ed	Governing China : from revolution through reform / Kenneth Lieberthal.	Lieberthal, Kenneth.	0393924920 (pbk.)	New York : W. W. Norton, c2004.	2004
2009FA	Fall Term 2008-2009	Hum, Arts & Social Sciences	Political Science	17.547	The Rise of China	Steinfeld, Ed	Chinese military power : report of an independent task force sponsored by the Council on Foreign Rel		0876093306	New York, NY : Council on Foreign Relations ; [Washington, D.C. : distributed by the Brookings Insti	2003
